"HolderAddress","Balance","PendingBalanceUpdate"
"0x427bc604caa3b82b9101b2fe687ed0c143a53f20","1,048.360007888169630918","No"
"0xbbc67793803302841c2f8d1325a5c3dcd6fac613","1,048.198072623714682816","No"
"0x360129679b4a81630b34dfd424ce15b3f82d5a60","1,047.950970330726105755","No"
"0xed2fe2a0fecb1c51c52145d759bead06e6e9aadb","1,047.332987265822935544","No"
"0x2beae9f24b0e70f070371993acaf31ebec92f66d","1,046.953712094764122585","No"
"0xca8478b5460660b935bc363d8094770a93b24f01","1,045.958938529673549384","No"
"0xba7a826c1c506fdf35cc3538712cdb88d07aa183","1,045.821143286138995868","No"
"0xa1020dbae815493eb2992d59c914baf55e223174","1,045.049178812632799273","No"
"0x443c03e2313ca0f903cb40997fd6cc51a8ddf4ac","1,044.444863294238766834","No"
"0xb1add202b3301afcc8424767f6323836cbbbc5da","1,044.396825472796688342","No"
"0x1ac9be5b7f808e59955f9c924873e55ef8fbd008","1,042.770284199068290797","No"
"0x9e6fc37b8bd2fc7855026cec105d76342e37af84","1,041.616196317842009857","No"
"0xe2f048350cd8f6bea4903994788d994535aafe90","1,039.886818252610796933","No"
"0x4b548b19dadb7fe955c430448c2f2e6fa6ba24f6","1,039.492193402133606163","No"
"0xec066c985b6ac4e7de79a3df1878be56ff679db5","1,039.298360477670615091","No"
"0x2e50f040c6c444647c386b479c6e60906029b6b4","1,038.916988268911621557","No"
"0x58f45852ce8d3b1fced9cbc723e49d6f55f9559b","1,037.948664163941987402","No"
"0xb590eba2b3c2c164e07ffe64d859dbdf5ad37a52","1,037.809424903267918362","No"
"0x80355b30f978c45eb37262521b6af2ccf98456d2","1,037.673158658445416539","No"
"0xe4fafa5c70d23744b363c44a2e6de670ec4e9a47","1,037.045913767849158057","No"
"0x488a0ad3e1fa4f55973aa79f3d3154cdfc260f09","1,036.993643709186907997","No"
"0x90e58ec8ad0c55b8f311d69b36632d9f5b1fe151","1,036.646424626066410033","No"
"0xb823dd32ed3382da90cdb59173b1268414ae8dfb","1,036.088640149710181959","No"
"0x6c57f846f0bb71e04b1d575f0886716f738bd96c","1,036.023443431675013984","No"
"0x973de6a2bc7348cbf963643c09cdc40c9dac4b29","1,035.496542869452984726","No"
"0x495299f8bcb27fddf3d6c7cfeaf850a3dbbdf4e0","1,035.167363299939435592","No"
"0x87dc96b58b3edf4ed279c706ddc2af03c21d1144","1,035.086547580357974963","No"
"0xc87812bdf3ff1093dc3f211d31218e136174ea81","1,034.293531908470845627","No"
"0x7dc0768b25ef60c691d0b82679d7c5e5ef244a71","1,033.861262491136132714","No"
"0x601cb7712f86a279d0fbd5f6bad26407ddea1c26","1,032.969029032352084153","No"
"0xf941ae922b36eebd8870442ddf50454383c4b821","1,032.838703334576678546","No"
"0x5f02a7f3dca8a71cf9c6692d5794c6f1bbb2c13e","1,032.828008214367900143","No"
"0xee31db0e3e10b3d1b6c8df226c9f76ef234b28de","1,031.174127908488499128","No"
"0x7f751a0ceb8b9d2c99de974fabbb61f8ff9e0c6a","1,030.647047755077213541","No"
"0xa5275da1035494b7b74677f1f5390d502a299c7c","1,030.583143736271879134","No"
"0xcd75942b66c1a82d7e04f65a34ce7f93791fa8a8","1,030.331540368163084594","No"
"0x0875183c6d562e18aeb86cb3afc9d262494a60cb","1,029.46664146752031608","No"
"0x04fff9068bc6372b07a90022330f92b6a9bc9c3f","1,029.037204876943678633","No"
"0x651d19ce962b3e02ef5733f775d031ae8b0eeee7","1,028.653765198443143333","No"
"0xd942e0ac4f140ecf3bfb223421c73ec156dfcf53","1,028.380691474663060215","No"
"0x1699369798618428931fbedb08bed6a46ad875ac","1,028","No"
"0x4aab498defdc86c8011f22f007fcbe3d83c26f14","1,027.347300445199895241","No"
"0x9e05d71aa1e3371443ced110193059a3382d9038","1,026.813693518420805652","No"
"0xfb0a6c2aef47f8b5588ad1577ece14012dfc8405","1,026.351227576012451175","No"
"0xa3e0eae1fdc2aade33972609278e8c17294d631c","1,025.507855792046998907","No"
"0x2b880af27461d01ced7efb36c56cf36ca29fb790","1,024.227407883801167614","No"
"0x540d26e8c344f4f2fa003cea7cea66736c66096f","1,023.991779984785016789","No"
"0xcb969f75df7cfa178451c2aaa7cade50acb68819","1,023.761403218927442717","No"
"0x70432528a370ac39823358dc0c714bf5a4d434b0","1,023.645376535471489562","No"
"0x405512912c51c81cc663921a5733e6d19d0e5cc5","1,023.017771313498950404","No"
"0xe09c9a949866c900d1106e1e2910747577a60b40","1,022.644313709239366745","No"
"0x9671d5cccd86f7eb707ec49109e1daefd94ed341","1,021.951544607099930235","No"
"0xb2c859a550d046ca2922c77152b96569275d645c","1,021.428563225213989849","No"
"0xdd5305d804fe211ff280337dde2f372e577d0d18","1,021.312132403064796636","No"
"0x155fc33424a6103113aab831ac7e72c7e30a4c4b","1,021.101998669382084738","No"
"0xb1c0a159edb07d99ae4d57eaa3f461168a6e74df","1,020.660074762382407297","No"
"0xaa0f22eb15cd450b0c8fa77d378091f6fb02176b","1,020.190308497722334864","No"
"0x72bb3e08f6b00e59e40cfcb24fd944ca5e135752","1,020.066195344869029828","No"
"0xc8b10fba23b45587a5cc7b7a3f5e799546ebc149","1,018.967619077683208764","No"
"0xf71dbfd9178cb033b2b3f3f3974d23e06e152e88","1,018.915176082611017699","No"
"0x01f9bc9af72b277d5bf93b712439a762a9ed8042","1,018.462855462707162551","No"
"0xd1150a00f847629afd1a738c4b3c95da73885c9e","1,018.013177078751529946","No"
"0x8a8bc5257a3abe42e09dfe53ff8c3afb50f20e71","1,017.991372454062105297","No"
"0x82901e496b238487e3b3c1b24a2746b3947b3887","1,017.964524583050638872","No"
"0xfa1812641c8f49f8e93c1c86249cf6ee3b48e178","1,017.810436957082907744","No"
"0xeb663da701a27a228059a25e411f8ff9818d5928","1,017.607676032028556772","No"
"0x4bc895481c0b2b8ae0bc8d8b7cb0a7474a4dc665","1,017.11396102121805846","No"
"0x5541c1a994f3da3295cb2884b776ca3cd6870a8c","1,017.051187014787115072","No"
"0x0404d363cbaa551d672d2aa60e423b3b0e92f017","1,016.904133298264002809","No"
"0x28bd71332aefbde31f553a0df4f8f2c3dfc14819","1,016.848002222272926333","No"
"0x5ee60f76492cddbd5e84fd5b337bc2ecad8111ea","1,016.775543735012414406","No"
"0x52391306ae87fd4b534a30a28547e54937336a84","1,016.693532759286299628","No"
"0x728e622efd9a2c59ae9b8ab52cd96a6e1c297b09","1,016.601683518720017471","No"
"0x9e9eba7a3b39b913ee88e3eed761e8509b5475ee","1,016.222272024699851986","No"
"0x96fddc8e6c718438425f2f3c568146a680803675","1,015.7827443471249184","No"
"0x7d00a648034d485b096102b34dd3e52b4bc0cbc0","1,015.614481345567943235","No"
"0x6e8599e1ca564cbf278a0bb8b28d9faccdd0ffbf","1,015.472437407979663477","No"
"0x73899dff1f8f598f0b59a6562c3f964d2db849b6","1,015.355746351265083642","No"
"0x55b1626b251293c75c929293ddfcabd821580d89","1,015.303162927959406477","No"
"0x9c686e2c0da8e2910a1b9af91e16d24b652f1dc9","1,015.024531818157460211","No"
"0x9db6dbde1770b2474129671a0b482bd0ae85aa40","1,014.932427053463461955","No"
"0xb33726ee423d5283c159d7ae15f5f421a3c49d21","1,014.46225713890051874","No"
"0x7b88540d5470940e17fa525308a18b62df32d1c8","1,014.435763154667435398","No"
"0x5b25527e27112f4bc27cfdd07651465a5e8b7ad8","1,014.368368709598052502","No"
"0xc924e8b4b165c2bb4a46a8dbe6673fe21ed00105","1,014.094497009530394933","No"
"0xc19932a9dd686431d3f7dba7884d4aeed2584c06","1,014.007576421073916738","No"
"0x61d3dd0148a38dc739191df8ca2ba100895a88bb","1,013.968239308394664912","No"
"0x650ab787b374c0b562a5c377349d5424df0bfe5a","1,013.704060332847180744","No"
"0xb54a712f355ac07f8e36d2a2459a96af6ba0f818","1,013.399426065417553942","No"
"0xa0a6d112e5eab6c5377de14d72c1502b7197bee4","1,013.365475584912514981","No"
"0xd9e4fbee6424162a775ba4b4d81ab958dc4f5aaa","1,013.168873972554874529","No"
"0x473e6fc79ee2a6b26c10ae73b61c367110a559dc","1,013.143566750471523062","No"
"0xf4a7df43ededccdc9749a70bc96f071df3e1b358","1,013.095242291279794662","No"
"0x05d391411f1a76050a84db4a43b7d38ce1b859e2","1,012.935932948529971121","No"
"0x3be0f68de1a9e93865d398122830e707fee75c84","1,012.693865163887684405","No"
"0x5135f5498adbd685180614f7969df55ada28d3f0","1,012.531228219989138668","No"
"0x148113057ff5b92ed8845c5e7092392e3c58df98","1,012.522478402663323787","No"
"0xc9941fac3f5ceb88d65a642cda5647d437391bfe","1,012.18182268701486099","No"
"0xed30aff40018f0dd60d4b17f0a529b45f5897abc","1,011.799505855325574871","No"
"0x7a7af203aaf4f246a479deb7149563d2c9c9af51","1,011.779493443063634483","No"
"0x20c1b1257d55ef3c260b7160f2a402de8f039c86","1,011.773243239307263133","No"
"0x05134505e1715c5a001a54f2eac6cfd8e7f774ad","1,011.635978292979292917","No"
"0x1fdafa93988a2a3c84e69549a07f2ac770a24a99","1,011.633798377910521989","No"
"0x8a8c5934bda9a0a63b402339efce8533d35e993f","1,011.62831022634105636","No"
"0xb522458fd4490e4cc42f16929ecda25784aa6354","1,011.274357914450622313","No"
"0xed39caa79378127fef443bb38c79b203024e2872","1,011.165971956145070774","No"
"0x2def23609f0a8e63d0c742983c7002755c5be5c9","1,011.107266575461301097","No"
"0xa7d184ce1a3a7141e9be1196fd54950573764427","1,010.921008326471610814","No"
"0x81bc6b35b619cbc4e4d26a4f844d3bde7c78df45","1,010.878620962038793697","No"
"0x2b49ed99f1425aa680c68be39c5c527245c8e9b5","1,010.55316466483356572","No"
"0x41e7a583e325af76c6c504dc4a9e960d4bce86d9","1,010.518575530192036905","No"
"0xba334681a8e1f55b8f49bb8a287aa83f6fd5637f","1,010.506616363145980031","No"
"0x4ebf51ca9b569cf29dcd2e907c676ff381db3ef0","1,010.393024618167838297","No"
"0xf744e2ac1011126b090db58508109c18ebadf0a6","1,010.2761370506089815","No"
"0xf10d0043f4da8b8dcf3a9b7a307854b82cb5b909","1,010.081796321232609154","No"
"0xfca23fd6a9e4de0287282f68b9baf92efbbdefa5","1,009.999999999999947663","No"
"0x3b3d8bb7756fc5220bbac19800764f17289eca93","1,010","No"
"0xaa831cab31860300d06cd93f0d2ab758da9b17ed","1,010","No"
"0x574793c29e7013b985dfccf0e3639456769c8108","1,009.829704661109697423","No"
"0xc3e3e97daf3c9b515242709155278130eeab2896","1,009.697503436341995287","No"
"0x38f0e0bba942f73b972a63f7bf8758f5f0c596b1","1,009.375022509527772199","No"
"0xc10a3d01cf404d33eefdd7a63bb9fb6c3a637e1a","1,009.217162540621610102","No"
"0xce0c1114eb02d884e773a766632dfab76ae49c9a","1,009.014293480607303929","No"
"0x7cbb01b00bc5988768c33ee5c1cc6f644fc72761","1,008.739047862743909539","No"
"0x0dcb44f85ab37a691c8a4eb8c7ba14939b177fa5","1,008.623010219602016283","No"
"0x37a8fba57de736f16d999f5a468030f54e9dd32a","1,008.435730598920630418","No"
"0xdc52a88a9f2d98880812ce4b54276a7812f5481f","1,008.424874551480271816","No"
"0xb06496a45d76664a838282f9de663ac3ee51cc13","1,007.607019150788667923","No"
"0xbd2624bb486fc25fd5551499dec687958aa76489","1,007.128300900541394051","No"
"0x508392b6c642323484fdc1b1f7e1261dc2974bcf","1,007.120372721247063168","No"
"0x6648a3acd940603464b1f9904f8b3ab0153f28e3","1,007.00551156391319945","No"
"0xbb16f9e415cdb78cc93311ca8a2d059e5eb9890c","1,006.531353818866440507","No"
"0x2bead750c6648512d808d84506e5b7a70e4778ba","1,006.416801306697650026","No"
"0xd4ddeacb640f99cf74fda930bf6bfa607ca96542","1,006.391045369006595991","No"
"0x208e38711fd6b18feae971130d4c5fa1341a7d6c","1,006.16488187931948503","No"
"0xef4bd2777194f000f666d1564248854b912eca78","1,005.928416217439581321","No"
"0xd268a567a8597dd9949517f7f143c0a49626e6db","1,005.822423464840909644","No"
"0x7e6acb9a34d64a806c2f85714906d42f242506c6","1,005.672632310510706011","No"
"0x41c331d41d1510be969385dce9860db273cb7751","1,005.62624748122361039","No"
"0xf49891e682bbe6aae01e0603df905ebfc17b3322","1,005.4328333468076883","No"
"0xc3dbc1d34c30c1c9fb0720f0c5dfa7b9e694a18e","1,005","No"
"0x6ad02c5149d7c8f8e7977ecf9d8f81cbb5a9d919","1,004.959959210287879416","No"
"0x6e7c8506778dc650c30080c48425d185b848dedf","1,004.951008608783459096","No"
"0x8a15e0491658cc5dc4a59acc541ce6b932ffa30e","1,004.725723568688528007","No"
"0x081a27d8d76f0108db7a4e091b26b6ec64fe72a6","1,004.584048309163001787","No"
"0x5588182758ccba672122c9b0fee6fc61564e3b6c","1,004.460172098070327798","No"
"0xd1db88ba05ba0753eefc5236b5b065db8e89fde6","1,003.999999999999974026","No"
"0xef5fca35f286fcfb6ff95551dc2228a0a4562b5c","1,003.862301714986422615","No"
"0x26be632b607696cbf30d09c7914fd2155ddbdf04","1,003.798858952108143201","No"
"0x4973a485673723182ba71b3e898a7d0c42f106c8","1,003.784056001543937297","No"
"0x484c025ed40461e2b1a37c81ca2f5b5dcdf53085","1,003.766627308676816896","No"
"0x0ad2b4adcabef6b2a94bfb49bc57f9ad5be8a155","1,003.395357045096830165","No"
"0x2a6b5d2c68c0330f39c92f16f54904b14b7a4103","1,003.278845744684240545","No"
"0x68bbd70e4ad53e886c3759d07ce43a8d66baf58c","1,003.219075276621311487","No"
"0xcbbb7f96279b64bf4d8abf222b11a88514ff20a9","1,002.918369995774670816","No"
"0x6a06c63cd4935713e2e83374815aeba9628ce023","1,002.889625305324377932","No"
"0x209f2699a4a41c46438aaf22ad70e49cab58978b","1,002.677376725454488328","No"
"0x27b97f58459f3a27b4d77e549b06cc36f773b033","1,002.541221249277802699","No"
"0xb226f97bc5b01978848dc440b40c70faea7c006e","1,002.445844862061701645","No"
"0x85f2602e95a4490388a7fcdc0f5d83f21b310ad2","1,002.382713530261336852","No"
"0x197e57bae335ce9894689343ce49fc56f127368c","1,001.853098335960681373","No"
"0x4c04bc0c62978717272abcdfa79596881f888888","1,001.852851478775395604","No"
"0x121e1573b7c6c15aa4c036d54bfd2974cf38a163","1,001.687740985968175235","No"
"0xa0cdcb0fe0fa34dd4e83fae95efdfb50fe46a698","1,001.631934358892272996","No"
"0x74a9a289bd2aa9d890143201bd26d64bb81a1e69","1,001.04527027283186766","No"
"0xaa6f105f7ebc4f7d2cd20f1c7b4512338e2eabb9","1,001","No"
"0xae69b93e150b959a6c88c5a8545451127b1478c4","1,000.999999999999995649","No"
"0xd6b83a46787b7ba06c8b71a7f16ea5fb2e38293d","1,001","No"
"0x56546a17d7d1efff230b2231137c3a7ce47470ea","1,001","No"
"0x23ffe77c28e2a3300d90568ff46a9863e33bc2bc","1,000.896175604738228604","No"
"0xa20155efc4b2c76c62d017cd6214589270a7b9dd","1,000.717741261085048589","No"
"0xc8977542f36e4677c121a38303d33fa701b007bc","1,000.553507092578636391","No"
"0x5739d01410080d1879314997f29faa800aebdd12","1,000.000000000000302061","No"
"0x04279e202bc0f2655f15ac1b04d8d50382d6d99b","1,000","No"
"0x0dd97cdc46226f801d3434929918d289ab81059d","1,000","No"
"0x356cfe7a70d0353c4468afb5b0f688795f355ba7","1,000","No"
"0x3aff89488542a1b3301a88017f8b6d1a472abd2e","1,000","No"
"0x3cda825509cc21daad3a9f8abb943c82e024f51c","1,000","No"
"0x49937462675fca56b02f4d48aca58ca10739bb4b","1,000","No"
"0x71afea4cf3a4b190c8d48aac99c4c89e0f4cf6af","1,000","No"
"0x7eff762ddb670d34b9789148d58034976fb5db09","1,000.000000000000028701","No"
"0x8eead2edd63f69abdfb6b68cf24e7f4074f26de1","1,000","No"
"0x9d0068a025c956e2e961a07d047c058d37bdcc57","1,000","No"
"0xa8cbc6325e025e4f9d98eb86d5e71326102bec7b","1,000","No"
"0xae12114a83ae1886ba8195fd42fc1dc657c41356","1,000","No"
"0xafcbb07f1d61a809664738f01eb9c2551f50ca95","1,000","No"
"0xbd20d15af1166a60498803d485d15484587feeab","1,000","No"
"0xc80f6667a85e407517071a6a708ea5c1696b5519","1,000","No"
"0xcc5e846a8409e311344f581d8cce19683186e4c6","1,000","No"
"0xe42b810946cef286427bf3c13778d4a5bf9bb4b1","1,000","No"
"0xf40773658265bd3024c6180d12181cb15315cf60","1,000","No"
"0xffaab7fbeae5fe5866836889fc1511f193866922","1,000","No"
"0xb5737a6fbcbf3a7baa32ceb145ddf28d2900d535","981.954923184543468302","No"
"0x3e0da36dec1cb63bba37f7546e1d418f6dc8e9db","981.099660610170864468","No"
"0xe7ba0da73b9d15f5d628bc99a2c014d839691762","926.854172194777709865","No"
"0xd20f3367f0fd5161cd72a2743205cf12e4e35be0","914.461915040960353352","No"
"0xc4a843ddf533540474fddb7a9a03342348f6742b","907.670491946672446284","No"
"0x876bd35d9969d8f9fa04caa9b85ee53347f9496b","889.829531787248563483","No"
"0x3c095b03367cee328c975cff716e23cde660b1b7","885.230710485378293625","No"
"0x2d2f29167bbada4e4425a2aa1b0906b9de34985c","880.303981520396741352","No"
"0x170aedc94ff1e342d4695e32fcbdefb71080e57b","857.277106837774371789","No"
"0x7ff083d94b53f0a8b18dea9b7ed8fa2573bb04d4","852.368759581551889617","No"
"0x59e99351467c4a654a5ac8e649f07b213708b597","852.214999426483197668","No"
"0x4c459553bcfe834cbbe273b209c660bd50accedf","847.829017441339700866","No"
"0x4f42bc14c9a2cfa3da1f0217b71c22ecb7cd8171","844.80258372111604712","No"
"0x9a659894e5d115846767db0e1685744c452e7a6e","839.534955609553228793","No"
"0x0b99c69c2d7a71fb372acf2756e315a18e5150b1","827.195048704015941303","No"
"0x100ceb2adcfdbd339a2926ea670298a91ee3d501","825.703416441767064867","No"
"0x617e24fcdf3e283cf374e950918ecb960253ffb2","820.825690973971052688","No"
"0x5e18eb487582530b9d76d07df0fa772f93171a7d","809.870861337981947931","No"
"0x01d95ff4cf1a446e27eaa0072602e38dc43b702d","803.102912547894416238","No"
"0xe4dc3a56be31ff601e411a2f5a93d4465ed0b621","798.043548388144367512","No"
"0xaebc3f60cba2006fbb6b93b42229fc0db4803e63","790.369078683984848533","No"
"0xd154b38336997c14596d6ceb473f23ae7bd1d807","775.85955467475389218","No"
"0x91a7eb3eeed031f2f6317fc07852204bcd444444","775.557767382789837847","No"
"0xfeaf8e25cc2c0ae6b9b97d269528029294dfa41d","773.023204764373582009","No"
"0x71c8cd0d18c0f8b3f7ed36a4dd4c3b20888752f7","768.414126142449295577","No"
"0x258e32c7bb314b7bea40538b2cfab4f1678a3d3a","766.307365782772161048","No"
"0x36f366e941e2a5e66489a719ac937a1f5e003244","764.71609228914073171","No"
"0x9de0bbb3d6401c70c105e985124bb2c0d91ca0d2","757.639582177024200067","No"
"0xf6a6a404fbf3eb7d21e4a78651a5c373f10097a6","754.136213775783920205","No"
"0x18ee1de3b1fc27acea7618b30be86ff7b414bd7b","737.420889521261493172","No"
"0xe57b2b713de5382f603ea7f90da342465c7bcbd1","734.079582220946637269","No"
"0xdd346368fef735cd38f46143a808c14c32e92ebd","716.389568154789396839","No"
"0xf712c46573b74a23a14d00b89d399da124d16376","701.955698475721160086","No"
"0x488a14b1490313e966229dea4f106f6c60f74c66","698.2457581130571","No"
"0x475e5fbe12da0c0b16ef7690172de84bdf75c105","698.113222636224242783","No"
"0x998ecc3247f554fac31ac5e74c675bfc3ca3bd5b","696.131130122627803405","No"
"0x03782535db36419a9d46e201c1ec1afd08d61e31","687.959584468505127181","No"
"0x481e4f05c40db059fafac0d00c52bd91e3965eda","682.09035040932385226","No"
"0x33ee3029822cfd78b0ccd2c3561dcc853cba46fa","675.121965707650337317","No"
"0x3a743b5754b5f3940dd1976118197b3f4d445139","669.864238120161185732","No"
"0x6745038b2d45a011a150202782b8031ce5fe7934","668.149889878337227394","No"
"0xcc3a745583a00974a858f32c35319ccb2f2eb02f","667.878129726082248972","No"
"0x9936a47299a577df7c33497b8ffc54bc84d8918b","664.636367026381583268","No"
"0x8f59d2451749f2a0ccd4ab8bdf67d53a765caf98","661.331531693561752821","No"
"0x548453631f70facef4e09697e0d2e5f4e149db73","651.368920582696441887","No"
"0x6a58dfdada04a5376e1e00ce7ac6822513013f73","643.262844826263236578","No"
"0x2a01ef19019dadeec4412d127879d8313e2be755","643.233813888236557997","No"
"0x6b9c04d707a4b3e9fabed5f9db1a2c2e42255bb7","642.011732118739524836","No"
"0x2ec19e982172ead28b312a07faf25105fb3747d8","636.698216766375217536","No"
"0x03028a81b1ffa2bb1dc59f989177c0f9e8697271","632.524958238122343712","No"
"0xb78d7db4132fe360465d55e6dcef87f437d11111","628.753622221020904078","No"
"0x895149a86be73033a8a0043dd589a52b789de0d7","626.884528759747251776","No"
"0xe2b61e556c4d0c32e58e105c4b663f601caa10bd","625.9166534909801351","No"
"0x4028c2bac7a595e3f81dba0185aec127725771b6","625.387706594698465643","No"
"0x3f20e1e9caff281396e4d8931a0b43a7c4ba8657","623.874149590706578675","No"
"0x50e886d82b39636c5e6072e241630c40bb808890","619.891585868746494516","No"
"0x6e6d4ba2c4509772c14e19d3d1b4384df2745ece","618.891907877680862898","No"
"0xb5e4804d4094246893aef819a9b1f62daf133448","614.468790976363397973","No"
"0x9fd6315653ecd37d134fadae9e0634431d447947","610.591904227625029473","No"
"0xbe5c6758dec6f5a1525e335922e7547299d45778","603.216917468026903645","No"
"0xac4d11c2d16270ad7d03665abaf826a3216b1f87","600.67788279289168626","No"
"0x743fc173fee5d44484efbe14b0c396149054c311","596.45782132688733573","No"
"0x26314f875e46f197acb87ad9210bce3d3e166475","595.683711118723813167","No"
"0x7a78b75e9758b5dc6247da75f42dfaa764009537","591.743129838008657094","No"
"0xeec03542fc23cf5a2d3919b218edd34beae6ec77","591.652462718672390176","No"
"0x92ff028954f615c00ac555f2e852d0e1b85eb5b3","585.299712697345602293","No"
"0x826d3aa4115ce8ea287e7838a40f91ac8d46a166","577.604300206145227938","No"
"0x785ebb2cc4e57874aeafa89f63a2c3724b1dc03a","577.098640207858867227","No"
"0x0f2443dcc50b2e5a16a57f1999a1094534ba629f","572.97807691371597849","No"
"0xfacbd8a022a9ecf3822840e871a5ec101aed5400","567.954091009920291581","No"
"0xb19b607d5fc4ac3266d47e0ca980ba9095ef0883","563.17788995081502293","No"
"0x27eb53e26b36b2f952f012cae46c1ee2cc8fe634","557.702015071484607868","No"
"0x033ceadc4f9901197f865fb27581f4b7858f64b1","553.254420892177023363","No"
"0x9d05c576f27c03d2b0aafe6ac8ac0d1e3e51abf4","551.524251313512946869","No"
"0xc0b2a2f39ed1623358721e20827da630d47dbcac","550.814331064770905808","No"
"0xf87acaa7c2446ff1bd45827f55f7f75104ab8614","544.267657108473560559","No"
"0xbbcb70c888459df6e5e1733bdea6842d7ac9ffb4","537.63191586133884026","No"
"0x05c4e703367f07975b7221d3b62fee59b4436d13","537.562800064493108211","No"
"0x356fbf298e69ec8a43bce120a6e81485df2bda39","532.508758759565349571","No"
"0xc36109195f84341862024a27b227965eeaa29c0d","528.606568447089416557","No"
"0x73ceecb5aa52c01a234c7482b1fb968cbed56d7b","526.246197130228080721","No"
"0x0a88c4a5c97a51d81e05662bd09b91b332d8a52a","525.875864109443576457","No"
"0xf60d4b6780d5d51827602d7ac319458bc9e921f4","522.651245975583928027","No"
"0xf2502da1f67f48ade702c60000de52148d36db84","509.75367094009437","No"
"0xd264532bb799a551ba8bbedd15356c496eb18954","506.143588534762666658","No"
"0xd8da6bf26964af9d7eed9e03e53415d37aa96045","501.723454608356821644","No"
"0xf9dbaa670f731229292e13204f95fceb8b0137dd","501.665660563548272596","No"
"0x58ff6ac0071e9b42095397f43a0ea98cf86237ce","500.769435050535722107","No"
"0x8c7eaf7d4cdb3907cc9b0d7f7674d259fc96ebd2","499.942966765940518047","No"
"0x000c41941ef6272f864f2462f68de60532bdadc0","488.41139404491892038","No"
"0x66011ceac1ba79b50929bbd9119713b8a94222e9","486.541896153294323285","No"
"0x066f2bf82bea5a8f54a3de7b935687bcac241af1","478.424160045468238907","No"
"0x4a451e82704e015fa93b4403c0e4ace4ecc04f2c","477.044656641967905026","No"
"0x6dee4a729430078cd281988ac76292cf3b27e2c0","469.771389824113001873","No"
"0x3e3672b23eb22946a31263d2d178bf0fb1f4bbfd","468.55620262526711621","No"
"0x34abede11e1477bc9cabd8ee9abb2d2dc7803b4e","465.228580362934280284","No"
"0x29f788726aef3fd34de4897ba4cfc68f6c96d87f","459.614732970912192269","No"
"0xc98696f611b2c357f9fc0b74f4dffb0f454019da","459.611874893741332768","No"
"0x3d5bf98e0c392080459b345524192dc5068e2344","444.87411197651279224","No"
"0xfdeb98584140c678f0fec3153ac91666486477b0","438.674884724041521251","No"
"0xfb730eb34c777012e4f4c57327634253ab2f10b5","426.832881364553085273","No"
"0xb82676f129e8168fc1ab90a0a9e32c919b23a5a9","425.238089538269150507","No"
"0x006879f1c97ab715a284128e617a11f1121c929f","424.766871287750794173","No"
"0x06b8a204a5f340d592d77a3c604f5057fbe023af","424.190950308255430563","No"
"0x58ce3c030ceda4a1141b2d21bfeffdbf44bff921","420.60194416753375248","No"
"0x87eec7e88be8d1df41841d21f6afabb667c94ef2","416.186710892775934707","No"
"0xc17ec9d8e72ab957ac73596846ac87b8c7f80be2","411.950676255098194137","No"
"0x7698ab8fffc94495ad1ca2f23e671e136e1d82cc","404.847328268304645735","No"
"0x7a303fde9b915d4487eae4f58fb2ad6c8fa55421","400","No"
"0x876c4dcff42e6f8b915e889e786c876125799395","400","No"
"0x9a700a4a77633f5c67416f4ce0ae00c9d98aa4fd","400","No"
"0xda58d0b403ba2d85e5172b2d54d16f8e90a229dd","400","No"
"0x347ffc6db9acc54ac2019795173b9599e8b82bd9","400","No"
"0x62625bb726341bd81fbb0698b2837765d1ff5ff0","400.000000000000012063","No"
"0x3e289007534b1467e871b03ecc6b687875930693","397.939364876055510773","No"
"0x16cee471600c06f2c090399da19c7ba81d575e6d","397.82141222705767393","No"
"0xeb25d917e958b74dc37ac62040a247a5b84d2cf8","392.597691724144647089","No"
"0x00a6ba94bbb5474725515de88fe04f854f2dcb12","390.34869973016977113","No"
"0xc51fefb9ef83f2d300448b22db6fac032f96df3f","388.254641207440208169","No"
"0x9810147f97f3d945d68b52a3c1cad7221076f3a3","387.546770533127129842","No"
"0xa4de864c3e220a5efa0c4e36d2ff25864a8b1902","386.312357469752585908","No"
"0xd7b037d5322531f8e93a49a23bf605b6c160bcec","385.624077066707594853","No"
"0x20dc3eb0e1b909f10ca1b162de13fb871f484716","384.760611049503785804","No"
"0x2d30ea401b594f8d6a36f2a680c75ada4adfa274","383.342750608373424255","No"
"0xb76041b1b7c34271286b49c06112c5ad7d9ddcbb","383.142858917270962247","No"
"0x1effb1361921130b9d5259da5fabc91c3efb6234","380.801791090121760024","No"
"0x4fcb2161e087f3a4153545a25304bd4e123a0e07","377.193320882541969053","No"
"0x3f55c53ece409cb51f69d403197117677e2e3d7b","365.720683733807619145","No"
"0xc123554add5e4cf1d53576801fd4556fd12ac534","365.230730430691884518","No"
"0x903b722fa153e9d0618a86d5b4a12acd58b06051","364.134568821599952593","No"
"0xa9780d21154048b25257d75beaf99a3aa2888888","362.384208970747881643","No"
"0x6802e7e67b49810dd7e74c5481bd0be967e24e1f","362.278858131097036416","No"
"0x2ee262d6fb9483a5f3c1e4f5666f2c0ea38d3298","358.993911272811005528","No"
"0x57a0d1a58d3925a2cd0aab8552979c22cfee8cf5","357.138201789319108959","No"
"0x9d9c22a7633854ebc5d9bd1973abf809beeab436","357.044181543897825083","No"
