"HolderAddress","Balance","PendingBalanceUpdate"
"0x62f9137c0f29570f43b746c1e0f8ae3f12be39b8","1,042.907817797439931766","No"
"0xe837b510cc87d3b2796b1ba20fb0c74b832a072f","1,037.760718011590654651","No"
"0x9d1b2540727a06b43cd6326ae2b9705f29873e28","1,037.375521451802034693","No"
"0xe9448d94f5f7ac4af563cf47eb4a906f11632bc6","1,037.04850546467516015","No"
"0xe9ac2626e4cb88b6e545fa0cf944fbea9285226c","1,034.806510532248459202","No"
"0x36a5dfbbdcd5f9168eee1664236aec15d77278f7","1,033.476089771472738732","No"
"0xf14daf2655a4d62a49b6553cc9bbc16a1d8f67af","1,030.867599286892986169","No"
"0x77fe2698179b0ee3eb797df2efd5ad13426e659e","1,029.967247977024927092","No"
"0x30e583f274a0b50d38a0c990de90a58920385c10","1,026.64412571655209146","No"
"0x46521d94a2c533c1c1e1e31f3eec01639edcf52c","1,023.981554933905730099","No"
"0xcc7d90dabfb98e27168022069eed4a7ea6feefef","1,021.767738456852639376","No"
"0x82804e5e49398a1c6451c9d25acdebd269ca4d0f","1,020.820419769764186872","No"
"0x5606704faa8ef0584dd7e702d876ecb0d898451f","1,019.238260228612876805","No"
"0xcba0106224d9f79d7e5c8b7bdd00b138e17ffaa9","1,010.534572389046195123","No"
"0x617e24fcdf3e283cf374e950918ecb960253ffb2","1,009.86296866474233807","No"
"0x0631ec12626d1a9552ed8c85bb46fe07a0e51901","1,009.65626874159143761","No"
"0x8a15e0491658cc5dc4a59acc541ce6b932ffa30e","1,004.900532948569262852","No"
"0x9a50a078d80f36e38edfae85affa2b8ab458e2c9","1,000.422334504141243","No"
"0x0d87e69a2a5d9a7bbc8c4eaac20b1a2f17e2bb3f","1,000.239058994522581814","No"
"0xafcb86e96b698c15afae22e2232e5831b87fecd7","1,000.132909502440362548","No"
"0x5823ac60fb654e6ac3f00d35a126a5d6f5204de9","1,000","No"
"0x29fb4c3d3c9fcb4feeb10ad486c7fcb708f6baa1","972.608761740780702324","No"
"0x21fdbcb3ba59b83310aa09e89aee1e1d3d5d5ee7","952.562563157759358603","No"
"0x7a303fde9b915d4487eae4f58fb2ad6c8fa55421","880.327684455251371889","No"
"0x7c45ee593dce42ed880d3f85d1e36046b0559b00","869.880541339171140208","No"
"0xc63e1ae4c5d812e747696d8548b0c526346206b4","838.253350144423051309","No"
"0x0d33461d87e2af82cd771b20a63ad53be419d731","810.399339516459898442","No"
"0x8f3bb6c3dae912b79313e981ae386a1ed5e96558","804.604585808541063493","No"
"0xee5de9939059b530d3825f90a16ad5a5ead4a741","770.211135447407979095","No"
"0x7bb4a792e990313445b42ae334e0d7b9c7f24409","763.689809547955448795","No"
"0x740c40814074195a8be4db8a6e911f66a7b4061e","744.332919089098507796","No"
"0x29f6b6a3f9b36bd8b5c9db78d7200d043d83e54b","729.613288425918879578","No"
"0x49ee718b32a5080f66e9bd148f0fc4604925bdd1","694.07392400174776906","No"
"0xaf67dc63f9bc460ef42389f905916de3d08cf82c","669.776138940593470984","No"
"0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d","663.878066172580900846","No"
"0xa7418ecb7441e8e5bb2a85dae0d16ffdad48e263","625.848255793289696252","No"
"0x6b6f9c634769dfb2e7a44a43d5658a28922cea04","606.403399815959756754","No"
"0x67dd9d0b003357150b7cee540a9834e38bbe1506","598.013805924396483185","No"
"0x2f8dd3b1075004ffb27e725e5f114827dbf688c8","593.105715103812554859","No"
"0xf2e88a23bd2511867543e8ca983bec15c13f8583","587.810316451351527505","No"
"0x5fc085e4d471f4d335c6eaa514f3e73fbad26aec","585.37165528701150239","No"
"0xa1f725effeb8dc3d382ed423f64ca3247164b92a","580.574507774823335383","No"
"0x0da2540ad2e5cd662fb81e30078224c003d48366","579.769235417466835917","No"
"0x8ae8375fc9673d0717978dda56afea0fc73c089e","577.606940542655721237","No"
"0x79efb61e74896b6cc2df3d700d1b9dab43680f0d","569.641702137639508343","No"
"0xc10dc0c635bbdcc4f73503c29150a6adbbbd9a3e","567.217918229292925754","No"
"0xe309ab70b7d064be92df40cbfaa0951ef7879d91","550.602368176395463122","No"
"0x94cb899d7d3d773b44db628a7a49846778bad7ed","550.315692489848838781","No"
"0x1e4e8a4591fa0dba9d7225898bf3c8523159006c","504.874004338502676245","No"
"0xeed2c6f61fc9201f755baa76aebe3d2146f0c49c","503.926257176082290735","No"
"0x20dc3eb0e1b909f10ca1b162de13fb871f484716","500.906052968193357593","No"
"0xb2f560c120484271e81931a176dc03d0aacae850","477.338734766191657125","No"
"0x3f40998b0ae2e9989a3313e99c2c501e08398738","477.047815712123189387","No"
"0x35706ff1754f6291ccdb8ae6f29131b358a4d59b","469.130655951857925569","No"
"0xd833f6f606232fe15a33679d664903655f575c31","461.296154521420136095","No"
"0xb2c859a550d046ca2922c77152b96569275d645c","457.789991097426588504","No"
"0x350e189949932229c127f5c08e68b2788e233052","451.01","No"
"0x71d3404a3dfb9e9261051b94387ec7ccf6d7113a","430.905214646971650676","No"
